date,Close,signal_raw,signal_value,future_return,Open,High,Low,upper_quantile,lower_quantile,position,strategy_return
2018-12-29,3706.8,240471674.1364631,0.05043567669187765,-0.07122045969569435,3706.8,3706.8,3706.8,1.806860012922661,-0.4072216617589893,0,-0.0
2018-12-30,3815.0,241385119.72833592,0.0537220938328955,-0.10490170380078634,3815.0,3815.0,3815.0,1.7660669943827505,-0.39734202278830577,0,-0.0
2018-12-31,3709.4,248534076.42591536,0.09150804935948043,-0.06723459319566505,3709.4,3709.4,3709.4,1.72527397584284,-0.38746238381762227,0,-0.0
2019-01-01,3809.4,250584341.0073861,0.097909889258049,-0.09770567543445174,3809.4,3809.4,3809.4,1.6844809573029003,-0.37758274484693877,0,-0.0
2019-01-02,3873.8,261532670.09386465,0.15119244475226368,-0.1047808353554649,3873.8,3873.8,3873.8,1.6436879387629897,-0.36770310587625527,0,-0.0
2019-01-03,3780.1,285618972.3460397,0.24641396947487082,-0.07343721065580278,3780.1,3780.1,3780.1,1.6492234740198704,-0.3578234669055717,0,-0.0
2019-01-04,3802.7,286516389.75418437,0.20178845778368903,-0.09035685171062668,3802.7,3802.7,3802.7,1.6091432024614776,-0.3479438279348882,0,-0.0
2019-01-05,3785.4,294504722.8054924,0.22469610553119268,-0.08522216938764726,3785.4,3785.4,3785.4,1.569062930903028,-0.3380641889642047,0,-0.0
2019-01-06,4004.1,290681640.72352326,0.20422352898417073,-0.13378786743587823,4004.1,4004.1,4004.1,1.528982659344578,-0.3281845499935212,0,-0.0
2019-01-07,3985.9,300214373.7775302,0.20794048886499494,-0.14591434807697135,3985.9,3985.9,3985.9,1.4889023877861856,-0.3183049110228377,0,-0.0
2019-01-08,3971.0,313435514.83151346,0.25081844129388275,-0.14437169478720735,3971.0,3971.0,3971.0,1.451905246501044,-0.3084252720521542,0,-0.0
2019-01-09,3978.0,323217620.0451136,0.23585944321644448,-0.07951231774761192,3978.0,3978.0,3978.0,1.4118690196608412,-0.29854563308147064,0,-0.0
2019-01-10,3603.7,341081572.2983093,0.19418387895141032,0.016011321697144698,3603.7,3603.7,3603.7,1.3718327928205818,-0.28866599411078714,0,0.0
2019-01-11,3616.5,355008147.74035543,0.23905005240689126,0.017281902391815374,3616.5,3616.5,3616.5,1.3317965659803221,-0.27878635514010364,0,0.0
2019-01-12,3597.2,358076244.6727932,0.21585909136434145,0.009618592238407775,3597.2,3597.2,3597.2,1.2917603391401196,-0.26890671616942013,0,0.0
2019-01-13,3490.2,359427064.9725381,0.2364973036408613,0.04062804423815258,3490.2,3490.2,3490.2,1.25172411229986,-0.25902707719873663,0,0.0
2019-01-14,3638.1,367194732.72805107,0.2231084345087213,-0.007311508754569651,3638.1,3638.1,3638.1,1.2116878854596003,-0.2491474382280531,0,-0.0
2019-01-15,3571.3,370764588.9351832,0.18290548259818884,0.005964214711729587,3571.3,3571.3,3571.3,1.1716516586193977,-0.2392677992573696,0,0.0
2019-01-16,3588.0,355451747.0127863,0.09972886677147597,0.004654403567446952,3588.0,3588.0,3588.0,1.131615431779138,-0.22938816028668607,0,0.0
2019-01-17,3626.4,352698266.1818199,0.03405840369866309,-0.002647253474520106,3626.4,3626.4,3626.4,1.0915792049388786,-0.21950852131600257,0,-0.0
2019-01-18,3605.6,362187289.4409023,0.02022247023411272,0.016252496117151072,3605.6,3605.6,3605.6,1.0515429780986758,-0.20962888234531907,0,0.0
2019-01-19,3677.8,358872737.94809395,0.0022243678187268134,0.059328946652890346,3677.8,3677.8,3677.8,1.0115067512584164,-0.19974924337463554,0,0.0
2019-01-20,3542.3,346848080.21784866,-0.03499732207325723,0.10501651469384288,3542.3,3542.3,3542.3,0.9714705244181567,-0.20869780410007022,0,0.0
2019-01-21,3536.7,348206766.67652196,-0.051710888961993495,0.12319393785166977,3536.7,3536.7,3536.7,0.931434297577954,-0.2129200378384539,0,0.0
2019-01-22,3580.1,347851811.3909167,-0.061798721420702085,0.09957822407195338,3580.1,3580.1,3580.1,0.8913980707376945,-0.21191092599338907,0,0.0
2019-01-23,3561.5,345392588.83865464,-0.028299644772233568,0.1133511161027656,3561.5,3561.5,3561.5,0.8513618438974918,-0.20252891320759606,0,0.0
2019-01-24,3574.3,349789723.50333637,-0.008246546573563718,0.1527851607307722,3574.3,3574.3,3574.3,0.8113256170572323,-0.19314690042180307,0,0.0
2019-01-25,3572.0,340507232.9017234,-0.059858689609582294,0.05128779395296745,3572.0,3572.0,3572.0,0.7712893902169726,-0.1837648876360101,0,0.0
2019-01-26,3570.9,343078507.6538535,-0.044010671817943714,0.07359489204402236,3570.9,3570.9,3570.9,0.73125316337677,-0.1743828748502171,0,0.0
2019-01-27,3555.6,336667629.9614812,-0.029351323639944304,0.07163347958150523,3555.6,3555.6,3555.6,0.6912169365365104,-0.1650008620644241,0,0.0
2019-01-28,3442.8,343068666.37400395,-0.014755888725422772,0.10799349366794453,3442.8,3442.8,3442.8,0.6511807096962509,-0.15561884927863112,0,0.0
2019-01-29,3414.8,334945905.506282,-0.037101735457490626,0.11766428487759151,3414.8,3414.8,3414.8,0.6111444828560482,-0.14623683649283814,0,0.0
2019-01-30,3460.0,324943663.7423936,-0.05920487513938366,0.1045953757225433,3460.0,3460.0,3460.0,0.5711082560157886,-0.13685482370704516,0,0.0
2019-01-31,3437.2,325851698.69831055,-0.06843547193231792,0.11227161643197947,3437.2,3437.2,3437.2,0.5310720291755291,-0.1336449888970549,0,0.0
2019-02-01,3467.9,310132134.0900024,-0.08920544375187411,0.09850341705354815,3467.9,3467.9,3467.9,0.4910358023353264,-0.1438531171267609,0,0.0
2019-02-02,3502.5,310423136.1364255,-0.09518337869877691,0.060927908636688066,3502.5,3502.5,3502.5,0.4509995754950668,-0.1404242097638373,0,0.0
2019-02-03,3459.1,310303376.089002,-0.07830944090317082,0.11508773958544127,3459.1,3459.1,3459.1,0.4109633486548072,-0.13137604355082505,0,0.0
2019-02-04,3462.8,312165433.31089014,-0.09007885619441547,0.11557121404643644,3462.8,3462.8,3462.8,0.3709271218146046,-0.12232787733781282,0,0.0
2019-02-05,3468.4,306481186.69057465,-0.08498303262636375,0.11725867835313109,3468.4,3468.4,3468.4,0.330890894974345,-0.11327971112480058,0,0.0
2019-02-06,3404.3,299065780.4151915,-0.07963806103853566,0.1355932203389829,3404.3,3404.3,3404.3,0.29085466813414235,-0.10423154491178835,0,0.0
2019-02-07,3397.7,295888927.0652013,-0.09195217257667354,0.16087353209524102,3397.7,3397.7,3397.7,0.25081844129388275,-0.09518337869877691,0,0.0
2019-02-08,3661.7,290364759.6785448,-0.06373855604953527,0.06923013900647246,3661.7,3661.7,3661.7,0.2507743965756926,-0.09515106663755588,0,0.0
2019-02-09,3661.4,291521669.34453017,-0.060889362265796,0.05705467853826418,3661.4,3661.4,3661.4,0.25073035185750253,-0.09511875457633484,0,0.0
2019-02-10,3679.0,291484154.48727477,-0.06064781453209023,0.05626528948083709,3679.0,3679.0,3679.0,0.2506863071393124,-0.0950864425151138,0,0.0
2019-02-11,3631.8,290113095.3028002,-0.07064311308974336,0.06423811883914299,3631.8,3631.8,3631.8,0.25064226242112225,-0.09505413045389277,0,0.0
2019-02-12,3632.0,261608191.55017823,-0.1464135388698442,0.0680066079295154,3632.0,3632.0,3632.0,0.25059821770293217,-0.14385203086129078,0,0.0
2019-02-13,3611.5,261483988.21334296,-0.12566396646809241,0.08661221099266236,3611.5,3611.5,3611.5,0.25055417298474203,-0.1451685645257391,0,0.0
2019-02-14,3592.6,260029238.5503879,-0.12119307359856513,0.1151812058119468,3592.6,3592.6,3592.6,0.2505101282665519,-0.14496106880172155,0,0.0
2019-02-15,3604.7,249853199.1636322,-0.13951954968558133,0.10453019668765773,3604.7,3604.7,3604.7,0.2504660835483618,-0.14586201973510318,0,0.0
2019-02-16,3616.8,250473888.14147717,-0.14080524886999513,0.1032404335324042,3616.8,3616.8,3616.8,0.25042203883017167,-0.14590879276985777,0,0.0
2019-02-17,3664.2,247236104.8722431,-0.15180259006828234,0.09628295398722786,3664.2,3664.2,3664.2,0.2503779941119816,-0.15126368494843853,0,0.0
2019-02-18,3896.0,247579528.4573505,-0.14661029624000965,0.03726899383983562,3896.0,3896.0,3896.0,0.25033394939379144,-0.15123143774717235,0,0.0
2019-02-19,3914.3,246523132.9165645,-0.05766279161300769,0.017346652019518016,3914.3,3914.3,3914.3,0.2502899046756013,-0.1511795148088896,0,0.0
2019-02-20,3972.4,246301948.5528867,-0.058061068152552964,0.004531265733561662,3972.4,3972.4,3972.4,0.2502458599574112,-0.1511275918706069,0,0.0
2019-02-21,3936.6,248070070.1675536,-0.04599162943945956,0.01674033429863342,3936.6,3936.6,3936.6,0.2502018152392211,-0.15107566893232416,0,0.0
2019-02-22,3965.2,247896923.8659708,-0.007829698815984498,0.007439725612831571,3965.2,3965.2,3965.2,0.25015777052103094,-0.15102374599404142,0,0.0
2019-02-23,4120.4,235024371.31355497,-0.06168114745436348,-0.04451024172410434,4120.4,4120.4,4120.4,0.25011372580284086,-0.1509718230557587,0,-0.0
2019-02-24,3755.2,234341044.00029305,-0.05215686794051966,0.049957392415850066,3755.2,3755.2,3755.2,0.2500696810846507,-0.15091990011747597,0,0.0
2019-02-25,3833.7,234269734.71713567,-0.053759669966039425,0.054255679891488606,3833.7,3833.7,3833.7,0.2500256363664606,-0.15086797717919326,0,0.0
2019-02-26,3810.3,232109898.21978775,-0.05846605357581147,0.05650473715980353,3810.3,3810.3,3810.3,0.2499815916482705,-0.15081605424091052,0,0.0
2019-02-27,3814.6,234673211.4887177,-0.047213337663352006,0.07539453677974106,3814.6,3814.6,3814.6,0.24993754693008036,-0.1507641313026278,0,0.0
2019-02-28,3816.6,237793919.6384349,-0.041424386755636866,0.07734632919352302,3816.6,3816.6,3816.6,0.24989350221189022,-0.15071220836434507,0,0.0
2019-03-01,3821.9,238178935.12235603,-0.039201731881388535,0.07336665009550236,3821.9,3821.9,3821.9,0.24984945749370013,-0.15066028542606233,0,0.0
2019-03-02,3823.1,239542561.00554055,0.019224345401854803,0.08422484371321715,3823.1,3823.1,3823.1,0.24980541277551,-0.15060836248777962,0,0.0
2019-03-03,3809.5,240470524.84115297,0.026156241075943276,0.27557422233888973,3809.5,3809.5,3809.5,0.2497613680573199,-0.15055643954949688,0,0.0
2019-03-04,3715.9,241162085.0269356,0.029420575039801777,0.33714577894991793,3715.9,3715.9,3715.9,0.24971732333912977,-0.15050451661121417,0,0.0
2019-03-05,3857.2,242340814.60262328,0.044077897846251046,0.270973763351654,3857.2,3857.2,3857.2,0.24967327862093963,-0.15045259367293143,0,0.0
2019-03-06,3863.0,242572691.55450007,0.03366161828045788,0.29697126585555256,3863.0,3863.0,3863.0,0.24962923390274955,-0.15040067073464872,0,0.0
2019-03-07,3875.1,243483370.1057611,0.023925971176962824,0.30221155583081716,3875.1,3875.1,3875.1,0.2495851891845594,-0.15034874779636598,0,0.0
2019-03-08,3865.9,239418664.19886652,0.005205032409241417,0.3382653457150988,3865.9,3865.9,3865.9,0.24954114446636927,-0.15029682485808327,0,0.0
2019-03-09,3944.3,245564367.75551233,0.025138775859679052,0.32981771163451046,3944.3,3944.3,3944.3,0.24949709974817913,-0.15024490191980053,0,0.0
2019-03-10,3915.2,241892941.40586928,0.005915138937114595,0.3175316714344094,3915.2,3915.2,3915.2,0.24945305502998905,-0.1501929789815178,0,0.0
2019-03-11,3870.3,241929214.78306565,0.0031809716525064147,0.37141823631243054,3870.3,3870.3,3870.3,0.24940901031179896,-0.15014105604323508,0,0.0
2019-03-12,3886.0,242026375.9997692,-0.001297505760099349,0.2924858466289244,3886.0,3886.0,3886.0,0.24936496559360877,-0.15008913310495234,0,0.0
2019-03-13,3865.1,242080857.55965865,-0.0020275736386052845,0.3076505135701535,3865.1,3865.1,3865.1,0.24932092087541868,-0.15003721016666963,0,0.0
2019-03-14,3879.0,241632550.4518786,-0.007601421210321591,0.30234596545501424,3879.0,3879.0,3879.0,0.2492768761572286,-0.1499852872283869,0,0.0
2019-03-15,3924.3,242540797.96643236,0.013040477767316094,0.308462655760263,3924.3,3924.3,3924.3,0.2492328314390384,-0.14993336429010418,0,0.0
2019-03-16,4006.4,241674979.034388,-0.01583857119285581,0.2560652955271565,4006.4,4006.4,4006.4,0.24918878672084832,-0.14988144135182144,0,0.0
2019-03-17,3981.5,241051503.26795745,-0.0034785559802672505,0.30124325003139507,3981.5,3981.5,3981.5,0.24914474200265824,-0.1498295184135387,0,0.0
2019-03-18,3990.2,240876597.57703227,-0.004350930527250441,0.3052729186506944,3990.2,3990.2,3990.2,0.24910069728446804,-0.149777595475256,0,0.0
2019-03-19,4017.0,241580915.77341124,-0.0018405441329187866,0.3106049290515309,4017.0,4017.0,4017.0,0.24905665256627796,-0.14972567253697325,0,0.0
2019-03-20,4041.2,241425298.22027016,-0.002708018081218677,0.2968920122735821,4041.2,4041.2,4041.2,0.24901260784808787,-0.14967374959869054,0,0.0
2019-03-21,3982.2,241625515.9763423,-2.9112284430032886e-05,0.32846165436191055,3982.2,3982.2,3982.2,0.2489685631298978,-0.1496218266604078,0,0.0
2019-03-22,3990.4,244350752.27329713,0.007462473621098864,0.31402866880513236,3990.4,3990.4,3990.4,0.2489245184117076,-0.14956990372212509,0,0.0
2019-03-23,4002.5,245713094.14989075,0.016708867138985672,0.33584009993753905,4002.5,4002.5,4002.5,0.2488804736935175,-0.14951798078384235,0,0.0
2019-03-24,3994.7,246735068.6786861,0.0235782201466328,0.37972813978521547,3994.7,3994.7,3994.7,0.24883642897532743,-0.14946605784555964,0,0.0
2019-03-25,3937.0,246870374.9386029,0.024883186751480935,0.3755651511303024,3937.0,3937.0,3937.0,0.24879238425713723,-0.1494141349072769,0,0.0
2019-03-26,3942.8,247798566.1472715,0.025737340857222568,0.32116769808258083,3942.8,3942.8,3942.8,0.24874833953894715,-0.14936221196899416,0,0.0
2019-03-27,4041.7,247042348.46007168,0.023266204002683644,0.3109087760100948,4041.7,4041.7,4041.7,0.24870429482075707,-0.14931028903071145,0,0.0
2019-03-28,4025.6,246498530.7574543,0.02016763321299697,0.30810313990461036,4025.6,4025.6,4025.6,0.24866025010256687,-0.1492583660924287,0,0.0
2019-03-29,4102.2,247456742.5357804,0.012711195826437871,0.2925503388425723,4102.2,4102.2,4102.2,0.2486162053843768,-0.149206443154146,0,0.0
2019-03-30,4111.8,247553005.9963986,0.0074880496412839115,0.273165037209981,4111.8,4111.8,4111.8,0.2485721606661867,-0.14915452021586326,0,0.0
2019-03-31,4102.3,247482835.8031753,0.0030306479273238818,0.2970284962094434,4102.3,4102.3,4102.3,0.2485281159479965,-0.14910259727758055,0,0.0
2019-04-01,4145.1,247215043.7902301,0.0013961531500608082,0.29893126824443295,4145.1,4145.1,4145.1,0.24848407122980642,-0.1490506743392978,0,0.0
2019-04-02,4859.3,253582676.0763051,0.023341983042775016,0.1305743625625091,4859.3,4859.3,4859.3,0.24844002651161634,-0.1489987514010151,0,0.0
2019-04-03,4968.7,255615162.07794264,0.03470179777398186,0.16062551572846018,4968.7,4968.7,4968.7,0.24839598179342615,-0.14894682846273236,0,0.0
2019-04-04,4902.4,256415595.0753809,0.04023173804506208,0.18939703002610964,4902.4,4902.4,4902.4,0.24835193707523606,-0.14889490552444962,0,0.0
2019-04-05,5010.2,256962608.68030515,0.03841425393026121,0.1526286375793382,5010.2,5010.2,5010.2,0.24830789235704598,-0.1488429825861669,0,0.0
2019-04-06,5046.2,260342115.19357207,0.05166210422570883,0.13850025761959506,5046.2,5046.2,5046.2,0.24826384763885578,-0.14879105964788417,0,0.0
2019-04-07,5173.6,259983480.49936768,0.05051115830163755,0.13064403896706356,5173.6,5173.6,5173.6,0.2482198029206657,-0.14873913670960145,0,0.0
2019-04-08,5245.2,260709199.69050857,0.054584687458295145,0.14205368718066058,5245.2,5245.2,5245.2,0.24817575820247562,-0.14868721377131872,0,0.0
2019-04-09,5158.4,260350307.71844783,0.02668806776101018,0.2002752791563276,5158.4,5158.4,5158.4,0.24813171348428542,-0.148635290833036,0,0.0
2019-04-10,5307.8,265216255.84825137,0.03756073658643588,0.20313500885489266,5307.8,5307.8,5307.8,0.24808766876609534,-0.14858336789475327,0,0.0
2019-04-11,5022.6,262609710.37693667,0.024156546717585048,0.4315892167403337,5022.6,5022.6,5022.6,0.24804362404790525,-0.14853144495647053,0,0.0
2019-04-12,5054.2,258528238.8929959,0.006092832808366255,0.38197934391199406,5054.2,5054.2,5054.2,0.24799957932971506,-0.14847952201818782,0,0.0
2019-04-13,5051.8,259272804.8725541,-0.004107327468792055,0.545191812819193,5051.8,5051.8,5051.8,0.24795553461152497,-0.14842759907990508,0,0.0
2019-04-14,5134.8,259546042.8879434,-0.001682559255626881,0.5569447690270313,5134.8,5134.8,5134.8,0.2479114898933349,-0.14837567614162236,0,0.0
2019-04-15,5032.3,259764025.952166,-0.0036253946522202263,0.6224390437771994,5032.3,5032.3,5032.3,0.2478674451751448,-0.14832375320333963,0,0.0
2019-04-16,5180.9,260475212.42163065,0.0004797563109388836,0.5193885232295548,5180.9,5180.9,5180.9,0.2478234004569546,-0.14827183026505691,0,0.0
2019-04-17,5208.3,259230717.63328668,-0.02256851939871074,0.41303304341147773,5208.3,5208.3,5208.3,0.24777935573876453,-0.14821990732677418,0,0.0
2019-04-18,5264.7,256300117.07753447,-0.0240265041621871,0.3794898094858208,5264.7,5264.7,5264.7,0.24773531102057444,-0.14816798438849146,0,0.0
2019-04-19,5241.0,252667522.76487625,-0.02266953951806161,0.5564205304331233,5241.0,5241.0,5241.0,0.24769126630238425,-0.14811606145020872,0,0.0
2019-04-20,5290.2,252670152.89540425,-0.025466041378290227,0.5056708631053648,5290.2,5290.2,5290.2,0.24764722158419417,-0.14806413851192599,0,0.0
2019-04-21,5243.5,252978811.3496745,-0.025302761179465283,0.5124058357967007,5243.5,5243.5,5243.5,0.24760317686600408,-0.14801221557364327,0,0.0
2019-04-22,5346.7,252669776.10662836,-0.027310363009403038,0.42811453793928966,5346.7,5346.7,5346.7,0.24760317686600408,-0.1464666633597889,0,0.0
2019-04-23,5511.6,251326924.13001552,-0.035121531168220366,0.42464982945061314,5511.6,5511.6,5511.6,0.2410383100152458,-0.1464666633597889,0,0.0
2019-04-24,5415.6,253170141.39872268,-0.023379082116099514,0.47169288721471303,5415.6,5415.6,5415.6,0.24096467084456588,-0.14646469578608723,0,0.0
2019-04-25,5209.1,252588396.363209,-0.014481931403888537,0.5410339598011171,5209.1,5209.1,5209.1,0.24089103167388615,-0.14646272821238557,0,0.0
2019-04-26,5298.3,259219532.87732676,0.025931350577840462,0.6288620878394957,5298.3,5298.3,5298.3,0.2408173925032064,-0.1464607606386839,0,0.0
2019-04-27,5265.9,268611419.3986556,0.06309121326985712,0.6635522892572971,5265.9,5265.9,5265.9,0.24074375333252648,-0.14645879306498225,0,0.0
2019-04-28,5302.3,297244675.2185532,0.1749785431938533,0.6438715274503515,5302.3,5302.3,5302.3,0.24067011416184675,-0.1464568254912806,0,0.0
2019-04-29,5235.0,298089016.0953815,0.17975731283976715,0.6519197707736388,5235.0,5235.0,5235.0,0.24059647499116701,-0.14645485791757895,0,0.0
2019-04-30,5320.8,295234804.06971014,0.17470424265798257,0.5546346414073071,5320.8,5320.8,5320.8,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-01,5384.2,294502573.6298207,0.163259506048949,0.5895211916347831,5384.2,5384.2,5384.2,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-02,5493.8,297466210.7570403,0.17767171825779093,0.5555171283992866,5493.8,5493.8,5493.8,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-03,5766.8,296634359.7789828,0.14433644905672405,0.513595061385864,5766.8,5766.8,5766.8,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-04,5830.9,300022402.1068642,0.11693837431978449,0.39340410571266893,5830.9,5830.9,5830.9,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-05,5774.9,301467386.7309446,0.014206180512019495,0.33084555576719943,5774.9,5774.9,5774.9,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-06,5745.1,302125188.0677663,0.013540156646004498,0.3540408347983499,5745.1,5745.1,5745.1,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-07,5849.5,307719304.5896103,0.04228668282941439,0.33086588597316013,5849.5,5849.5,5849.5,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-08,5990.3,311013611.0893624,0.05606415338256254,0.333021718444819,5990.3,5990.3,5990.3,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-09,6191.5,316455095.76441884,0.06383543515430712,0.27616894129047886,6191.5,6191.5,6191.5,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-10,6386.0,327655413.01918083,0.10457673636766573,0.19558409019730671,6386.0,6386.0,6386.0,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-11,7190.3,330250263.7070247,0.10075201514250165,0.11091331376994007,7190.3,7190.3,7190.3,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-12,6984.8,328135288.67936736,0.0884603214881865,0.1293093574619173,6984.8,6984.8,6984.8,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-13,7806.0,327956580.31626,0.08549896952881575,0.04190366384832189,7806.0,7806.0,7806.0,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-14,7994.6,336959654.7746712,0.09502280080886472,0.028068946538913675,7994.6,7994.6,7994.6,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-15,8164.6,345778033.6101818,0.11177781705132728,0.06019890747862733,8164.6,8164.6,8164.6,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-16,7871.8,350286855.8666861,0.10690856476981159,0.11950252801138239,7871.8,7871.8,7871.8,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-17,7359.5,357037909.66133326,0.08967499230794762,0.21781371017052797,7359.5,7359.5,7359.5,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-18,7262.6,361720383.3809068,0.0952917321567992,0.28312174703274295,7262.6,7262.6,7262.6,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-19,8157.2,359777959.6395345,0.09643178302314892,0.11320060805178245,8157.2,8157.2,8157.2,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-20,7965.3,358756401.34387463,0.09391432548148093,0.16196502328851392,7965.3,7965.3,7965.3,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-21,7930.3,358555344.6167097,0.06408983845997773,0.20008070312598503,7930.3,7930.3,7930.3,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-22,7635.7,358200084.64821076,0.035924928221533925,0.333119425854866,7635.7,7635.7,7635.7,0.24059647499116701,-0.14645485791757895,0,0.0
2019-05-23,7852.1,360266085.5269885,0.028488735712368207,0.3654563747277799,7852.1,7852.1,7852.1,0.24059647499116701,-0.14645485791757895,0,0.0
