timestamp,yes,no
2025-04-15 00:00:05,0.75,0.25
2025-04-16 00:00:05,0.7555,0.2445
2025-04-17 00:00:06,0.8935,0.1065
2025-04-18 00:00:04,0.9995,0.0005
