timestamp,yes,no
2025-08-12 00:00:08,0.04,
2025-08-13 00:00:08,0.045,0.955
2025-08-14 00:00:04,0.06,
2025-08-15 00:00:13,0.06,
2025-08-16 00:00:08,0.05,
2025-08-17 00:00:02,0.06,0.94
2025-08-18 00:00:09,0.0235,
2025-08-19 00:00:16,0.0045,
2025-08-20 00:00:06,0.0025,
